"","cohort","mcohort","resp.var","cv.fold","family","var.type","sensitivity","specificity"
"6464","ccAustria","ccAustria","group",59,"binomial","BGC",0.326086956521739,0.825396825396825
"6465","ccAustria","ccAustria","group",59,"binomial","BGC",0.326086956521739,0.841269841269841
"6466","ccAustria","ccAustria","group",59,"binomial","BGC",0.304347826086957,0.841269841269841
"6467","ccAustria","ccAustria","group",59,"binomial","BGC",0.282608695652174,0.841269841269841
"6468","ccAustria","ccAustria","group",59,"binomial","BGC",0.260869565217391,0.841269841269841
"6469","ccAustria","ccAustria","group",59,"binomial","BGC",0.239130434782609,0.841269841269841
"6470","ccAustria","ccAustria","group",59,"binomial","BGC",0.239130434782609,0.857142857142857
"6471","ccAustria","ccAustria","group",59,"binomial","BGC",0.239130434782609,0.873015873015873
"6472","ccAustria","ccAustria","group",59,"binomial","BGC",0.217391304347826,0.873015873015873
"6473","ccAustria","ccAustria","group",59,"binomial","BGC",0.217391304347826,0.888888888888889
"6474","ccAustria","ccAustria","group",59,"binomial","BGC",0.195652173913043,0.888888888888889
"6475","ccAustria","ccAustria","group",59,"binomial","BGC",0.173913043478261,0.888888888888889
"6476","ccAustria","ccAustria","group",59,"binomial","BGC",0.173913043478261,0.904761904761905
"6477","ccAustria","ccAustria","group",59,"binomial","BGC",0.152173913043478,0.904761904761905
"6478","ccAustria","ccAustria","group",59,"binomial","BGC",0.152173913043478,0.920634920634921
"6479","ccAustria","ccAustria","group",59,"binomial","BGC",0.130434782608696,0.920634920634921
"6480","ccAustria","ccAustria","group",59,"binomial","BGC",0.130434782608696,0.936507936507937
"6481","ccAustria","ccAustria","group",59,"binomial","BGC",0.108695652173913,0.936507936507937
"6482","ccAustria","ccAustria","group",59,"binomial","BGC",0.0869565217391304,0.936507936507937
"6483","ccAustria","ccAustria","group",59,"binomial","BGC",0.0652173913043478,0.936507936507937
"6484","ccAustria","ccAustria","group",59,"binomial","BGC",0.0434782608695652,0.936507936507937
"6485","ccAustria","ccAustria","group",59,"binomial","BGC",0.0434782608695652,0.952380952380952
"6486","ccAustria","ccAustria","group",59,"binomial","BGC",0.0217391304347826,0.952380952380952
"6487","ccAustria","ccAustria","group",59,"binomial","BGC",0,0.952380952380952
"6488","ccAustria","ccAustria","group",59,"binomial","BGC",0,0.968253968253968
"6489","ccAustria","ccAustria","group",59,"binomial","BGC",0,0.984126984126984
"6490","ccAustria","ccAustria","group",59,"binomial","BGC",0,1
"6491","ccAustria","ccAustria","group",60,"binomial","BGC",1,0
"6492","ccAustria","ccAustria","group",60,"binomial","BGC",0.978260869565217,0
"6493","ccAustria","ccAustria","group",60,"binomial","BGC",0.978260869565217,0.0158730158730159
"6494","ccAustria","ccAustria","group",60,"binomial","BGC",0.956521739130435,0.0158730158730159
"6495","ccAustria","ccAustria","group",60,"binomial","BGC",0.956521739130435,0.0317460317460317
"6496","ccAustria","ccAustria","group",60,"binomial","BGC",0.934782608695652,0.0317460317460317
"6497","ccAustria","ccAustria","group",60,"binomial","BGC",0.91304347826087,0.0317460317460317
"6498","ccAustria","ccAustria","group",60,"binomial","BGC",0.891304347826087,0.0317460317460317
"6499","ccAustria","ccAustria","group",60,"binomial","BGC",0.869565217391304,0.0317460317460317
"6500","ccAustria","ccAustria","group",60,"binomial","BGC",0.869565217391304,0.0476190476190476
"6501","ccAustria","ccAustria","group",60,"binomial","BGC",0.869565217391304,0.0634920634920635
"6502","ccAustria","ccAustria","group",60,"binomial","BGC",0.869565217391304,0.0793650793650794
"6503","ccAustria","ccAustria","group",60,"binomial","BGC",0.869565217391304,0.0952380952380952
"6504","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.0952380952380952
"6505","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.111111111111111
"6506","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.126984126984127
"6507","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.142857142857143
"6508","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.158730158730159
"6509","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.174603174603175
"6510","ccAustria","ccAustria","group",60,"binomial","BGC",0.847826086956522,0.19047619047619
"6511","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.19047619047619
"6512","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.206349206349206
"6513","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.222222222222222
"6514","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.238095238095238
"6515","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.253968253968254
"6516","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.26984126984127
"6517","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.285714285714286
"6518","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.301587301587302
"6519","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.317460317460317
"6520","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.333333333333333
"6521","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.349206349206349
"6522","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.365079365079365
"6523","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.380952380952381
"6524","ccAustria","ccAustria","group",60,"binomial","BGC",0.826086956521739,0.396825396825397
"6525","ccAustria","ccAustria","group",60,"binomial","BGC",0.804347826086957,0.396825396825397
"6526","ccAustria","ccAustria","group",60,"binomial","BGC",0.804347826086957,0.412698412698413
"6527","ccAustria","ccAustria","group",60,"binomial","BGC",0.804347826086957,0.428571428571429
"6528","ccAustria","ccAustria","group",60,"binomial","BGC",0.782608695652174,0.428571428571429
"6529","ccAustria","ccAustria","group",60,"binomial","BGC",0.760869565217391,0.428571428571429
"6530","ccAustria","ccAustria","group",60,"binomial","BGC",0.760869565217391,0.444444444444444
"6531","ccAustria","ccAustria","group",60,"binomial","BGC",0.739130434782609,0.444444444444444
"6532","ccAustria","ccAustria","group",60,"binomial","BGC",0.739130434782609,0.46031746031746
"6533","ccAustria","ccAustria","group",60,"binomial","BGC",0.739130434782609,0.476190476190476
"6534","ccAustria","ccAustria","group",60,"binomial","BGC",0.717391304347826,0.476190476190476
"6535","ccAustria","ccAustria","group",60,"binomial","BGC",0.717391304347826,0.492063492063492
"6536","ccAustria","ccAustria","group",60,"binomial","BGC",0.695652173913043,0.492063492063492
"6537","ccAustria","ccAustria","group",60,"binomial","BGC",0.695652173913043,0.507936507936508
"6538","ccAustria","ccAustria","group",60,"binomial","BGC",0.673913043478261,0.507936507936508
"6539","ccAustria","ccAustria","group",60,"binomial","BGC",0.673913043478261,0.523809523809524
"6540","ccAustria","ccAustria","group",60,"binomial","BGC",0.673913043478261,0.53968253968254
"6541","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.53968253968254
"6542","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.555555555555556
"6543","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.571428571428571
"6544","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.587301587301587
"6545","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.603174603174603
"6546","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.619047619047619
"6547","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.634920634920635
"6548","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.650793650793651
"6549","ccAustria","ccAustria","group",60,"binomial","BGC",0.652173913043478,0.666666666666667
"6550","ccAustria","ccAustria","group",60,"binomial","BGC",0.630434782608696,0.666666666666667
"6551","ccAustria","ccAustria","group",60,"binomial","BGC",0.630434782608696,0.682539682539683
"6552","ccAustria","ccAustria","group",60,"binomial","BGC",0.630434782608696,0.698412698412698
"6553","ccAustria","ccAustria","group",60,"binomial","BGC",0.608695652173913,0.698412698412698
"6554","ccAustria","ccAustria","group",60,"binomial","BGC",0.58695652173913,0.698412698412698
"6555","ccAustria","ccAustria","group",60,"binomial","BGC",0.565217391304348,0.698412698412698
"6556","ccAustria","ccAustria","group",60,"binomial","BGC",0.565217391304348,0.714285714285714
"6557","ccAustria","ccAustria","group",60,"binomial","BGC",0.543478260869565,0.714285714285714
"6558","ccAustria","ccAustria","group",60,"binomial","BGC",0.543478260869565,0.73015873015873
"6559","ccAustria","ccAustria","group",60,"binomial","BGC",0.521739130434783,0.73015873015873
"6560","ccAustria","ccAustria","group",60,"binomial","BGC",0.5,0.73015873015873
"6561","ccAustria","ccAustria","group",60,"binomial","BGC",0.5,0.746031746031746
"6562","ccAustria","ccAustria","group",60,"binomial","BGC",0.5,0.761904761904762
"6563","ccAustria","ccAustria","group",60,"binomial","BGC",0.5,0.777777777777778
"6564","ccAustria","ccAustria","group",60,"binomial","BGC",0.5,0.793650793650794
"6565","ccAustria","ccAustria","group",60,"binomial","BGC",0.478260869565217,0.793650793650794
"6566","ccAustria","ccAustria","group",60,"binomial","BGC",0.478260869565217,0.80952380952381
"6567","ccAustria","ccAustria","group",60,"binomial","BGC",0.478260869565217,0.825396825396825
"6568","ccAustria","ccAustria","group",60,"binomial","BGC",0.456521739130435,0.825396825396825
"6569","ccAustria","ccAustria","group",60,"binomial","BGC",0.434782608695652,0.825396825396825
"6570","ccAustria","ccAustria","group",60,"binomial","BGC",0.41304347826087,0.825396825396825
"6571","ccAustria","ccAustria","group",60,"binomial","BGC",0.391304347826087,0.825396825396825
"6572","ccAustria","ccAustria","group",60,"binomial","BGC",0.369565217391304,0.825396825396825
"6573","ccAustria","ccAustria","group",60,"binomial","BGC",0.347826086956522,0.825396825396825
"6574","ccAustria","ccAustria","group",60,"binomial","BGC",0.347826086956522,0.841269841269841
"6575","ccAustria","ccAustria","group",60,"binomial","BGC",0.326086956521739,0.841269841269841
"6576","ccAustria","ccAustria","group",60,"binomial","BGC",0.326086956521739,0.857142857142857
"6577","ccAustria","ccAustria","group",60,"binomial","BGC",0.326086956521739,0.873015873015873
"6578","ccAustria","ccAustria","group",60,"binomial","BGC",0.304347826086957,0.873015873015873
"6579","ccAustria","ccAustria","group",60,"binomial","BGC",0.282608695652174,0.873015873015873
"6580","ccAustria","ccAustria","group",60,"binomial","BGC",0.260869565217391,0.873015873015873
"6581","ccAustria","ccAustria","group",60,"binomial","BGC",0.260869565217391,0.888888888888889
"6582","ccAustria","ccAustria","group",60,"binomial","BGC",0.260869565217391,0.904761904761905
"6583","ccAustria","ccAustria","group",60,"binomial","BGC",0.239130434782609,0.904761904761905
"6584","ccAustria","ccAustria","group",60,"binomial","BGC",0.217391304347826,0.904761904761905
"6585","ccAustria","ccAustria","group",60,"binomial","BGC",0.195652173913043,0.904761904761905
"6586","ccAustria","ccAustria","group",60,"binomial","BGC",0.173913043478261,0.904761904761905
"6587","ccAustria","ccAustria","group",60,"binomial","BGC",0.152173913043478,0.904761904761905
"6588","ccAustria","ccAustria","group",60,"binomial","BGC",0.152173913043478,0.920634920634921
"6589","ccAustria","ccAustria","group",60,"binomial","BGC",0.130434782608696,0.920634920634921
"6590","ccAustria","ccAustria","group",60,"binomial","BGC",0.130434782608696,0.936507936507937
"6591","ccAustria","ccAustria","group",60,"binomial","BGC",0.108695652173913,0.936507936507937
"6592","ccAustria","ccAustria","group",60,"binomial","BGC",0.108695652173913,0.952380952380952
"6593","ccAustria","ccAustria","group",60,"binomial","BGC",0.0869565217391304,0.952380952380952
"6594","ccAustria","ccAustria","group",60,"binomial","BGC",0.0652173913043478,0.952380952380952
"6595","ccAustria","ccAustria","group",60,"binomial","BGC",0.0652173913043478,0.968253968253968
"6596","ccAustria","ccAustria","group",60,"binomial","BGC",0.0434782608695652,0.968253968253968
"6597","ccAustria","ccAustria","group",60,"binomial","BGC",0.0217391304347826,0.968253968253968
"6598","ccAustria","ccAustria","group",60,"binomial","BGC",0,0.968253968253968
"6599","ccAustria","ccAustria","group",60,"binomial","BGC",0,0.984126984126984
"6600","ccAustria","ccAustria","group",60,"binomial","BGC",0,1
"6601","ccAustria","ccAustria","group",61,"binomial","BGC",1,0
"6602","ccAustria","ccAustria","group",61,"binomial","BGC",0.978260869565217,0
"6603","ccAustria","ccAustria","group",61,"binomial","BGC",0.978260869565217,0.0158730158730159
"6604","ccAustria","ccAustria","group",61,"binomial","BGC",0.956521739130435,0.0158730158730159
"6605","ccAustria","ccAustria","group",61,"binomial","BGC",0.934782608695652,0.0158730158730159
"6606","ccAustria","ccAustria","group",61,"binomial","BGC",0.91304347826087,0.0158730158730159
"6607","ccAustria","ccAustria","group",61,"binomial","BGC",0.91304347826087,0.0317460317460317
"6608","ccAustria","ccAustria","group",61,"binomial","BGC",0.891304347826087,0.0317460317460317
"6609","ccAustria","ccAustria","group",61,"binomial","BGC",0.891304347826087,0.0476190476190476
"6610","ccAustria","ccAustria","group",61,"binomial","BGC",0.891304347826087,0.0634920634920635
"6611","ccAustria","ccAustria","group",61,"binomial","BGC",0.891304347826087,0.0793650793650794
"6612","ccAustria","ccAustria","group",61,"binomial","BGC",0.891304347826087,0.0952380952380952
"6613","ccAustria","ccAustria","group",61,"binomial","BGC",0.869565217391304,0.0952380952380952
"6614","ccAustria","ccAustria","group",61,"binomial","BGC",0.869565217391304,0.111111111111111
"6615","ccAustria","ccAustria","group",61,"binomial","BGC",0.869565217391304,0.126984126984127
"6616","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.126984126984127
"6617","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.142857142857143
"6618","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.158730158730159
"6619","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.174603174603175
"6620","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.19047619047619
"6621","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.206349206349206
"6622","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.222222222222222
"6623","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.238095238095238
"6624","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.253968253968254
"6625","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.26984126984127
"6626","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.285714285714286
"6627","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.301587301587302
"6628","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.317460317460317
"6629","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.333333333333333
"6630","ccAustria","ccAustria","group",61,"binomial","BGC",0.847826086956522,0.349206349206349
"6631","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.349206349206349
"6632","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.365079365079365
"6633","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.380952380952381
"6634","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.396825396825397
"6635","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.412698412698413
"6636","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.428571428571429
"6637","ccAustria","ccAustria","group",61,"binomial","BGC",0.826086956521739,0.444444444444444
"6638","ccAustria","ccAustria","group",61,"binomial","BGC",0.804347826086957,0.444444444444444
"6639","ccAustria","ccAustria","group",61,"binomial","BGC",0.782608695652174,0.444444444444444
"6640","ccAustria","ccAustria","group",61,"binomial","BGC",0.760869565217391,0.444444444444444
"6641","ccAustria","ccAustria","group",61,"binomial","BGC",0.739130434782609,0.444444444444444
"6642","ccAustria","ccAustria","group",61,"binomial","BGC",0.739130434782609,0.46031746031746
"6643","ccAustria","ccAustria","group",61,"binomial","BGC",0.739130434782609,0.476190476190476
"6644","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.476190476190476
"6645","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.492063492063492
"6646","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.507936507936508
"6647","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.523809523809524
"6648","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.53968253968254
"6649","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.555555555555556
"6650","ccAustria","ccAustria","group",61,"binomial","BGC",0.717391304347826,0.571428571428571
"6651","ccAustria","ccAustria","group",61,"binomial","BGC",0.695652173913043,0.571428571428571
"6652","ccAustria","ccAustria","group",61,"binomial","BGC",0.673913043478261,0.571428571428571
"6653","ccAustria","ccAustria","group",61,"binomial","BGC",0.673913043478261,0.587301587301587
"6654","ccAustria","ccAustria","group",61,"binomial","BGC",0.673913043478261,0.603174603174603
"6655","ccAustria","ccAustria","group",61,"binomial","BGC",0.673913043478261,0.619047619047619
"6656","ccAustria","ccAustria","group",61,"binomial","BGC",0.652173913043478,0.619047619047619
"6657","ccAustria","ccAustria","group",61,"binomial","BGC",0.652173913043478,0.634920634920635
"6658","ccAustria","ccAustria","group",61,"binomial","BGC",0.652173913043478,0.650793650793651
"6659","ccAustria","ccAustria","group",61,"binomial","BGC",0.630434782608696,0.650793650793651
"6660","ccAustria","ccAustria","group",61,"binomial","BGC",0.630434782608696,0.666666666666667
"6661","ccAustria","ccAustria","group",61,"binomial","BGC",0.630434782608696,0.682539682539683
"6662","ccAustria","ccAustria","group",61,"binomial","BGC",0.608695652173913,0.682539682539683
"6663","ccAustria","ccAustria","group",61,"binomial","BGC",0.608695652173913,0.698412698412698
"6664","ccAustria","ccAustria","group",61,"binomial","BGC",0.608695652173913,0.714285714285714
"6665","ccAustria","ccAustria","group",61,"binomial","BGC",0.608695652173913,0.73015873015873
"6666","ccAustria","ccAustria","group",61,"binomial","BGC",0.608695652173913,0.746031746031746
"6667","ccAustria","ccAustria","group",61,"binomial","BGC",0.58695652173913,0.746031746031746
"6668","ccAustria","ccAustria","group",61,"binomial","BGC",0.58695652173913,0.761904761904762
"6669","ccAustria","ccAustria","group",61,"binomial","BGC",0.565217391304348,0.761904761904762
"6670","ccAustria","ccAustria","group",61,"binomial","BGC",0.565217391304348,0.777777777777778
"6671","ccAustria","ccAustria","group",61,"binomial","BGC",0.543478260869565,0.777777777777778
"6672","ccAustria","ccAustria","group",61,"binomial","BGC",0.521739130434783,0.777777777777778
"6673","ccAustria","ccAustria","group",61,"binomial","BGC",0.5,0.777777777777778
"6674","ccAustria","ccAustria","group",61,"binomial","BGC",0.5,0.793650793650794
"6675","ccAustria","ccAustria","group",61,"binomial","BGC",0.478260869565217,0.793650793650794
"6676","ccAustria","ccAustria","group",61,"binomial","BGC",0.478260869565217,0.80952380952381
"6677","ccAustria","ccAustria","group",61,"binomial","BGC",0.456521739130435,0.80952380952381
"6678","ccAustria","ccAustria","group",61,"binomial","BGC",0.434782608695652,0.80952380952381
"6679","ccAustria","ccAustria","group",61,"binomial","BGC",0.41304347826087,0.80952380952381
"6680","ccAustria","ccAustria","group",61,"binomial","BGC",0.391304347826087,0.80952380952381
"6681","ccAustria","ccAustria","group",61,"binomial","BGC",0.391304347826087,0.825396825396825
"6682","ccAustria","ccAustria","group",61,"binomial","BGC",0.391304347826087,0.841269841269841
"6683","ccAustria","ccAustria","group",61,"binomial","BGC",0.369565217391304,0.841269841269841
"6684","ccAustria","ccAustria","group",61,"binomial","BGC",0.347826086956522,0.841269841269841
"6685","ccAustria","ccAustria","group",61,"binomial","BGC",0.326086956521739,0.841269841269841
"6686","ccAustria","ccAustria","group",61,"binomial","BGC",0.304347826086957,0.841269841269841
"6687","ccAustria","ccAustria","group",61,"binomial","BGC",0.304347826086957,0.857142857142857
"6688","ccAustria","ccAustria","group",61,"binomial","BGC",0.304347826086957,0.873015873015873
"6689","ccAustria","ccAustria","group",61,"binomial","BGC",0.282608695652174,0.873015873015873
"6690","ccAustria","ccAustria","group",61,"binomial","BGC",0.260869565217391,0.873015873015873
"6691","ccAustria","ccAustria","group",61,"binomial","BGC",0.260869565217391,0.888888888888889
"6692","ccAustria","ccAustria","group",61,"binomial","BGC",0.260869565217391,0.904761904761905
"6693","ccAustria","ccAustria","group",61,"binomial","BGC",0.239130434782609,0.904761904761905
"6694","ccAustria","ccAustria","group",61,"binomial","BGC",0.217391304347826,0.904761904761905
"6695","ccAustria","ccAustria","group",61,"binomial","BGC",0.195652173913043,0.904761904761905
"6696","ccAustria","ccAustria","group",61,"binomial","BGC",0.173913043478261,0.904761904761905
"6697","ccAustria","ccAustria","group",61,"binomial","BGC",0.152173913043478,0.904761904761905
"6698","ccAustria","ccAustria","group",61,"binomial","BGC",0.130434782608696,0.904761904761905
"6699","ccAustria","ccAustria","group",61,"binomial","BGC",0.130434782608696,0.920634920634921
"6700","ccAustria","ccAustria","group",61,"binomial","BGC",0.108695652173913,0.920634920634921
"6701","ccAustria","ccAustria","group",61,"binomial","BGC",0.108695652173913,0.936507936507937
"6702","ccAustria","ccAustria","group",61,"binomial","BGC",0.0869565217391304,0.936507936507937
"6703","ccAustria","ccAustria","group",61,"binomial","BGC",0.0652173913043478,0.936507936507937
"6704","ccAustria","ccAustria","group",61,"binomial","BGC",0.0652173913043478,0.952380952380952
"6705","ccAustria","ccAustria","group",61,"binomial","BGC",0.0434782608695652,0.952380952380952
"6706","ccAustria","ccAustria","group",61,"binomial","BGC",0.0217391304347826,0.952380952380952
"6707","ccAustria","ccAustria","group",61,"binomial","BGC",0,0.952380952380952
"6708","ccAustria","ccAustria","group",61,"binomial","BGC",0,0.968253968253968
"6709","ccAustria","ccAustria","group",61,"binomial","BGC",0,0.984126984126984
"6710","ccAustria","ccAustria","group",61,"binomial","BGC",0,1
"6711","ccAustria","ccAustria","group",62,"binomial","BGC",1,0
"6712","ccAustria","ccAustria","group",62,"binomial","BGC",0.978260869565217,0
"6713","ccAustria","ccAustria","group",62,"binomial","BGC",0.956521739130435,0
"6714","ccAustria","ccAustria","group",62,"binomial","BGC",0.956521739130435,0.0158730158730159
"6715","ccAustria","ccAustria","group",62,"binomial","BGC",0.956521739130435,0.0317460317460317
"6716","ccAustria","ccAustria","group",62,"binomial","BGC",0.956521739130435,0.0476190476190476
"6717","ccAustria","ccAustria","group",62,"binomial","BGC",0.956521739130435,0.0634920634920635
"6718","ccAustria","ccAustria","group",62,"binomial","BGC",0.956521739130435,0.0793650793650794
"6719","ccAustria","ccAustria","group",62,"binomial","BGC",0.934782608695652,0.0793650793650794
"6720","ccAustria","ccAustria","group",62,"binomial","BGC",0.934782608695652,0.0952380952380952
"6721","ccAustria","ccAustria","group",62,"binomial","BGC",0.934782608695652,0.111111111111111
"6722","ccAustria","ccAustria","group",62,"binomial","BGC",0.91304347826087,0.111111111111111
"6723","ccAustria","ccAustria","group",62,"binomial","BGC",0.91304347826087,0.126984126984127
"6724","ccAustria","ccAustria","group",62,"binomial","BGC",0.91304347826087,0.142857142857143
"6725","ccAustria","ccAustria","group",62,"binomial","BGC",0.91304347826087,0.158730158730159
"6726","ccAustria","ccAustria","group",62,"binomial","BGC",0.91304347826087,0.174603174603175
"6727","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.174603174603175
"6728","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.19047619047619
"6729","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.206349206349206
"6730","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.222222222222222
"6731","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.238095238095238
"6732","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.253968253968254
"6733","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.26984126984127
"6734","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.285714285714286
"6735","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.301587301587302
"6736","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.317460317460317
"6737","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.333333333333333
"6738","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.349206349206349
"6739","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.365079365079365
"6740","ccAustria","ccAustria","group",62,"binomial","BGC",0.891304347826087,0.380952380952381
"6741","ccAustria","ccAustria","group",62,"binomial","BGC",0.869565217391304,0.380952380952381
"6742","ccAustria","ccAustria","group",62,"binomial","BGC",0.869565217391304,0.396825396825397
"6743","ccAustria","ccAustria","group",62,"binomial","BGC",0.847826086956522,0.396825396825397
"6744","ccAustria","ccAustria","group",62,"binomial","BGC",0.826086956521739,0.396825396825397
"6745","ccAustria","ccAustria","group",62,"binomial","BGC",0.804347826086957,0.396825396825397
"6746","ccAustria","ccAustria","group",62,"binomial","BGC",0.782608695652174,0.396825396825397
"6747","ccAustria","ccAustria","group",62,"binomial","BGC",0.782608695652174,0.412698412698413
"6748","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.412698412698413
"6749","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.428571428571429
"6750","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.444444444444444
"6751","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.46031746031746
"6752","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.476190476190476
"6753","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.492063492063492
"6754","ccAustria","ccAustria","group",62,"binomial","BGC",0.760869565217391,0.507936507936508
"6755","ccAustria","ccAustria","group",62,"binomial","BGC",0.739130434782609,0.507936507936508
"6756","ccAustria","ccAustria","group",62,"binomial","BGC",0.739130434782609,0.523809523809524
"6757","ccAustria","ccAustria","group",62,"binomial","BGC",0.739130434782609,0.53968253968254
"6758","ccAustria","ccAustria","group",62,"binomial","BGC",0.739130434782609,0.555555555555556
"6759","ccAustria","ccAustria","group",62,"binomial","BGC",0.739130434782609,0.571428571428571
"6760","ccAustria","ccAustria","group",62,"binomial","BGC",0.739130434782609,0.587301587301587
"6761","ccAustria","ccAustria","group",62,"binomial","BGC",0.717391304347826,0.587301587301587
"6762","ccAustria","ccAustria","group",62,"binomial","BGC",0.717391304347826,0.603174603174603
"6763","ccAustria","ccAustria","group",62,"binomial","BGC",0.717391304347826,0.619047619047619
"6764","ccAustria","ccAustria","group",62,"binomial","BGC",0.717391304347826,0.634920634920635
"6765","ccAustria","ccAustria","group",62,"binomial","BGC",0.717391304347826,0.650793650793651
"6766","ccAustria","ccAustria","group",62,"binomial","BGC",0.695652173913043,0.650793650793651
"6767","ccAustria","ccAustria","group",62,"binomial","BGC",0.695652173913043,0.666666666666667
"6768","ccAustria","ccAustria","group",62,"binomial","BGC",0.695652173913043,0.682539682539683
"6769","ccAustria","ccAustria","group",62,"binomial","BGC",0.695652173913043,0.698412698412698
"6770","ccAustria","ccAustria","group",62,"binomial","BGC",0.673913043478261,0.698412698412698
"6771","ccAustria","ccAustria","group",62,"binomial","BGC",0.652173913043478,0.698412698412698
"6772","ccAustria","ccAustria","group",62,"binomial","BGC",0.652173913043478,0.714285714285714
"6773","ccAustria","ccAustria","group",62,"binomial","BGC",0.630434782608696,0.714285714285714
"6774","ccAustria","ccAustria","group",62,"binomial","BGC",0.630434782608696,0.73015873015873
"6775","ccAustria","ccAustria","group",62,"binomial","BGC",0.608695652173913,0.73015873015873
"6776","ccAustria","ccAustria","group",62,"binomial","BGC",0.58695652173913,0.73015873015873
