"","cohort","mcohort","resp.var","cv.fold","family","var.type","metric","non.trivial","value"
"1","ccAustria","ccAustria","group",1,"binomial","BGC","auc",FALSE,0.5
"2","ccAustria","ccAustria","group",2,"binomial","BGC","auc",FALSE,0.5
"3","ccAustria","ccAustria","group",3,"binomial","BGC","auc",FALSE,0.5
"4","ccAustria","ccAustria","group",4,"binomial","BGC","auc",TRUE,0.8
"5","ccAustria","ccAustria","group",5,"binomial","BGC","auc",TRUE,0.8
"6","ccAustria","ccAustria","group",6,"binomial","BGC","auc",TRUE,0.6
"7","ccAustria","ccAustria","group",7,"binomial","BGC","auc",TRUE,0.666666666666667
"8","ccAustria","ccAustria","group",8,"binomial","BGC","auc",FALSE,0.5
"9","ccAustria","ccAustria","group",9,"binomial","BGC","auc",TRUE,1
"10","ccAustria","ccAustria","group",10,"binomial","BGC","auc",FALSE,0.5
"11","ccAustria","ccAustria","group",11,"binomial","BGC","auc",TRUE,0.514285714285714
"12","ccAustria","ccAustria","group",12,"binomial","BGC","auc",TRUE,0.625
"13","ccAustria","ccAustria","group",13,"binomial","BGC","auc",TRUE,0.9
"14","ccAustria","ccAustria","group",14,"binomial","BGC","auc",TRUE,0.589285714285714
"15","ccAustria","ccAustria","group",15,"binomial","BGC","auc",FALSE,0.5
"16","ccAustria","ccAustria","group",16,"binomial","BGC","auc",TRUE,0.625
"17","ccAustria","ccAustria","group",17,"binomial","BGC","auc",TRUE,0.6
"18","ccAustria","ccAustria","group",18,"binomial","BGC","auc",TRUE,0.9
"19","ccAustria","ccAustria","group",19,"binomial","BGC","auc",FALSE,0.5
"20","ccAustria","ccAustria","group",20,"binomial","BGC","auc",TRUE,0.625
"21","ccAustria","ccAustria","group",21,"binomial","BGC","auc",FALSE,0.5
"22","ccAustria","ccAustria","group",22,"binomial","BGC","auc",FALSE,0.5
"23","ccAustria","ccAustria","group",23,"binomial","BGC","auc",FALSE,0.5
"24","ccAustria","ccAustria","group",24,"binomial","BGC","auc",TRUE,0.7
"25","ccAustria","ccAustria","group",25,"binomial","BGC","auc",TRUE,0.6
"26","ccAustria","ccAustria","group",26,"binomial","BGC","auc",TRUE,0.657142857142857
"27","ccAustria","ccAustria","group",27,"binomial","BGC","auc",FALSE,0.5
"28","ccAustria","ccAustria","group",28,"binomial","BGC","auc",TRUE,0.571428571428571
"29","ccAustria","ccAustria","group",29,"binomial","BGC","auc",TRUE,0.833333333333333
"30","ccAustria","ccAustria","group",30,"binomial","BGC","auc",TRUE,0.833333333333333
"31","ccAustria","ccAustria","group",31,"binomial","BGC","auc",TRUE,0.75
"32","ccAustria","ccAustria","group",32,"binomial","BGC","auc",FALSE,0.5
"33","ccAustria","ccAustria","group",33,"binomial","BGC","auc",TRUE,0.971428571428571
"34","ccAustria","ccAustria","group",34,"binomial","BGC","auc",TRUE,0.875
"35","ccAustria","ccAustria","group",35,"binomial","BGC","auc",TRUE,0.8
"36","ccAustria","ccAustria","group",36,"binomial","BGC","auc",TRUE,0.6
"37","ccAustria","ccAustria","group",37,"binomial","BGC","auc",TRUE,0.708333333333333
"38","ccAustria","ccAustria","group",38,"binomial","BGC","auc",TRUE,0.6
"39","ccAustria","ccAustria","group",39,"binomial","BGC","auc",FALSE,0.5
"40","ccAustria","ccAustria","group",40,"binomial","BGC","auc",TRUE,0.6
"41","ccAustria","ccAustria","group",41,"binomial","BGC","auc",FALSE,0.5
"42","ccAustria","ccAustria","group",42,"binomial","BGC","auc",TRUE,0.666666666666667
"43","ccAustria","ccAustria","group",43,"binomial","BGC","auc",TRUE,0.803571428571429
"44","ccAustria","ccAustria","group",44,"binomial","BGC","auc",FALSE,0.5
"45","ccAustria","ccAustria","group",45,"binomial","BGC","auc",TRUE,0.433333333333333
"46","ccAustria","ccAustria","group",46,"binomial","BGC","auc",TRUE,0.791666666666667
"47","ccAustria","ccAustria","group",47,"binomial","BGC","auc",FALSE,0.5
"48","ccAustria","ccAustria","group",48,"binomial","BGC","auc",TRUE,0.708333333333333
"49","ccAustria","ccAustria","group",49,"binomial","BGC","auc",FALSE,0.5
"50","ccAustria","ccAustria","group",50,"binomial","BGC","auc",TRUE,0.541666666666667
"51","ccAustria","ccAustria","group",51,"binomial","BGC","auc",FALSE,0.5
"52","ccAustria","ccAustria","group",52,"binomial","BGC","auc",TRUE,0.583333333333333
"53","ccAustria","ccAustria","group",53,"binomial","BGC","auc",FALSE,0.5
"54","ccAustria","ccAustria","group",54,"binomial","BGC","auc",FALSE,0.5
"55","ccAustria","ccAustria","group",55,"binomial","BGC","auc",TRUE,0.321428571428571
"56","ccAustria","ccAustria","group",56,"binomial","BGC","auc",TRUE,0.8
"57","ccAustria","ccAustria","group",57,"binomial","BGC","auc",FALSE,0.5
"58","ccAustria","ccAustria","group",58,"binomial","BGC","auc",TRUE,0.8
"59","ccAustria","ccAustria","group",59,"binomial","BGC","auc",TRUE,0.714285714285714
"60","ccAustria","ccAustria","group",60,"binomial","BGC","auc",FALSE,0.5
"61","ccAustria","ccAustria","group",61,"binomial","BGC","auc",TRUE,0.875
"62","ccAustria","ccAustria","group",62,"binomial","BGC","auc",FALSE,0.5
"63","ccAustria","ccAustria","group",63,"binomial","BGC","auc",TRUE,0.514285714285714
"64","ccAustria","ccAustria","group",64,"binomial","BGC","auc",TRUE,0.6
"65","ccAustria","ccAustria","group",65,"binomial","BGC","auc",TRUE,0.55
"66","ccAustria","ccAustria","group",66,"binomial","BGC","auc",TRUE,0.566666666666667
"67","ccAustria","ccAustria","group",67,"binomial","BGC","auc",TRUE,0.75
"68","ccAustria","ccAustria","group",68,"binomial","BGC","auc",TRUE,0.9
"69","ccAustria","ccAustria","group",69,"binomial","BGC","auc",TRUE,0.766666666666667
"70","ccAustria","ccAustria","group",70,"binomial","BGC","auc",FALSE,0.5
"71","ccAustria","ccAustria","group",71,"binomial","BGC","auc",TRUE,0.657142857142857
"72","ccAustria","ccAustria","group",72,"binomial","BGC","auc",TRUE,0.833333333333333
"73","ccAustria","ccAustria","group",73,"binomial","BGC","auc",FALSE,0.5
"74","ccAustria","ccAustria","group",74,"binomial","BGC","auc",TRUE,0.514285714285714
"75","ccAustria","ccAustria","group",75,"binomial","BGC","auc",TRUE,0.8
"76","ccAustria","ccAustria","group",76,"binomial","BGC","auc",TRUE,0.75
"77","ccAustria","ccAustria","group",77,"binomial","BGC","auc",TRUE,0.875
"78","ccAustria","ccAustria","group",78,"binomial","BGC","auc",FALSE,0.5
"79","ccAustria","ccAustria","group",79,"binomial","BGC","auc",FALSE,0.5
"80","ccAustria","ccAustria","group",80,"binomial","BGC","auc",TRUE,0.628571428571429
"81","ccAustria","ccAustria","group",81,"binomial","BGC","auc",TRUE,0.733333333333333
"82","ccAustria","ccAustria","group",82,"binomial","BGC","auc",FALSE,0.5
"83","ccAustria","ccAustria","group",83,"binomial","BGC","auc",TRUE,0.833333333333333
"84","ccAustria","ccAustria","group",84,"binomial","BGC","auc",TRUE,0.791666666666667
"85","ccAustria","ccAustria","group",85,"binomial","BGC","auc",FALSE,0.5
"86","ccAustria","ccAustria","group",86,"binomial","BGC","auc",TRUE,0.464285714285714
"87","ccAustria","ccAustria","group",87,"binomial","BGC","auc",TRUE,0.685714285714286
"88","ccAustria","ccAustria","group",88,"binomial","BGC","auc",TRUE,0.6
"89","ccAustria","ccAustria","group",89,"binomial","BGC","auc",TRUE,0.5
"90","ccAustria","ccAustria","group",90,"binomial","BGC","auc",FALSE,0.5
"91","ccAustria","ccAustria","group",91,"binomial","BGC","auc",TRUE,0.821428571428571
"92","ccAustria","ccAustria","group",92,"binomial","BGC","auc",TRUE,0.928571428571429
"93","ccAustria","ccAustria","group",93,"binomial","BGC","auc",TRUE,0.7
"94","ccAustria","ccAustria","group",94,"binomial","BGC","auc",FALSE,0.5
"95","ccAustria","ccAustria","group",95,"binomial","BGC","auc",FALSE,0.5
"96","ccAustria","ccAustria","group",96,"binomial","BGC","auc",FALSE,0.5
"97","ccAustria","ccAustria","group",97,"binomial","BGC","auc",TRUE,0.6
"98","ccAustria","ccAustria","group",98,"binomial","BGC","auc",TRUE,0.666666666666667
"99","ccAustria","ccAustria","group",99,"binomial","BGC","auc",TRUE,0.566666666666667
"100","ccAustria","ccAustria","group",100,"binomial","BGC","auc",FALSE,0.5
"101","ccChina","ccChina","group",1,"binomial","BGC","auc",FALSE,0.5
"102","ccChina","ccChina","group",2,"binomial","BGC","auc",TRUE,0.342857142857143
"103","ccChina","ccChina","group",3,"binomial","BGC","auc",TRUE,0.645833333333333
"104","ccChina","ccChina","group",4,"binomial","BGC","auc",FALSE,0.5
"105","ccChina","ccChina","group",5,"binomial","BGC","auc",TRUE,0.4
"106","ccChina","ccChina","group",6,"binomial","BGC","auc",TRUE,0.542857142857143
"107","ccChina","ccChina","group",7,"binomial","BGC","auc",TRUE,0.714285714285714
"108","ccChina","ccChina","group",8,"binomial","BGC","auc",TRUE,0.625
"109","ccChina","ccChina","group",9,"binomial","BGC","auc",TRUE,0.69047619047619
"110","ccChina","ccChina","group",10,"binomial","BGC","auc",FALSE,0.5
"111","ccChina","ccChina","group",11,"binomial","BGC","auc",TRUE,0.942857142857143
"112","ccChina","ccChina","group",12,"binomial","BGC","auc",TRUE,0.742857142857143
"113","ccChina","ccChina","group",13,"binomial","BGC","auc",FALSE,0.5
"114","ccChina","ccChina","group",14,"binomial","BGC","auc",FALSE,0.5
"115","ccChina","ccChina","group",15,"binomial","BGC","auc",TRUE,0.2
"116","ccChina","ccChina","group",16,"binomial","BGC","auc",TRUE,0.925
"117","ccChina","ccChina","group",17,"binomial","BGC","auc",TRUE,0.5
"118","ccChina","ccChina","group",18,"binomial","BGC","auc",TRUE,0.785714285714286
"119","ccChina","ccChina","group",19,"binomial","BGC","auc",TRUE,0.738095238095238
"120","ccChina","ccChina","group",20,"binomial","BGC","auc",TRUE,0.4375
"121","ccChina","ccChina","group",21,"binomial","BGC","auc",TRUE,0.8
"122","ccChina","ccChina","group",22,"binomial","BGC","auc",TRUE,0.771428571428571
"123","ccChina","ccChina","group",23,"binomial","BGC","auc",FALSE,0.5
"124","ccChina","ccChina","group",24,"binomial","BGC","auc",FALSE,0.5
"125","ccChina","ccChina","group",25,"binomial","BGC","auc",FALSE,0.5
"126","ccChina","ccChina","group",26,"binomial","BGC","auc",TRUE,0.875
"127","ccChina","ccChina","group",27,"binomial","BGC","auc",TRUE,0.371428571428571
"128","ccChina","ccChina","group",28,"binomial","BGC","auc",TRUE,0.69047619047619
"129","ccChina","ccChina","group",29,"binomial","BGC","auc",TRUE,0.729166666666667
"130","ccChina","ccChina","group",30,"binomial","BGC","auc",TRUE,0.3
"131","ccChina","ccChina","group",31,"binomial","BGC","auc",FALSE,0.5
"132","ccChina","ccChina","group",32,"binomial","BGC","auc",FALSE,0.5
"133","ccChina","ccChina","group",33,"binomial","BGC","auc",FALSE,0.5
"134","ccChina","ccChina","group",34,"binomial","BGC","auc",TRUE,0.714285714285714
"135","ccChina","ccChina","group",35,"binomial","BGC","auc",FALSE,0.5
"136","ccChina","ccChina","group",36,"binomial","BGC","auc",TRUE,0.725
"137","ccChina","ccChina","group",37,"binomial","BGC","auc",TRUE,0.742857142857143
"138","ccChina","ccChina","group",38,"binomial","BGC","auc",TRUE,0.7
"139","ccChina","ccChina","group",39,"binomial","BGC","auc",TRUE,0.708333333333333
"140","ccChina","ccChina","group",40,"binomial","BGC","auc",TRUE,0.595238095238095
"141","ccChina","ccChina","group",41,"binomial","BGC","auc",TRUE,0.65
"142","ccChina","ccChina","group",42,"binomial","BGC","auc",TRUE,0.771428571428571
"143","ccChina","ccChina","group",43,"binomial","BGC","auc",TRUE,0.708333333333333
"144","ccChina","ccChina","group",44,"binomial","BGC","auc",TRUE,0.833333333333333
"145","ccChina","ccChina","group",45,"binomial","BGC","auc",TRUE,0.4
"146","ccChina","ccChina","group",46,"binomial","BGC","auc",TRUE,0.685714285714286
"147","ccChina","ccChina","group",47,"binomial","BGC","auc",TRUE,0.857142857142857
"148","ccChina","ccChina","group",48,"binomial","BGC","auc",TRUE,0.525
"149","ccChina","ccChina","group",49,"binomial","BGC","auc",TRUE,0.685714285714286
"150","ccChina","ccChina","group",50,"binomial","BGC","auc",TRUE,0.541666666666667
"151","ccChina","ccChina","group",51,"binomial","BGC","auc",TRUE,0.914285714285714
"152","ccChina","ccChina","group",52,"binomial","BGC","auc",TRUE,0.6
"153","ccChina","ccChina","group",53,"binomial","BGC","auc",TRUE,0.75
"154","ccChina","ccChina","group",54,"binomial","BGC","auc",FALSE,0.5
"155","ccChina","ccChina","group",55,"binomial","BGC","auc",TRUE,0.65
"156","ccChina","ccChina","group",56,"binomial","BGC","auc",TRUE,0.571428571428571
"157","ccChina","ccChina","group",57,"binomial","BGC","auc",FALSE,0.5
"158","ccChina","ccChina","group",58,"binomial","BGC","auc",TRUE,0.571428571428571
"159","ccChina","ccChina","group",59,"binomial","BGC","auc",TRUE,0.4
"160","ccChina","ccChina","group",60,"binomial","BGC","auc",TRUE,0.975
"161","ccChina","ccChina","group",61,"binomial","BGC","auc",TRUE,0.714285714285714
"162","ccChina","ccChina","group",62,"binomial","BGC","auc",TRUE,0.657142857142857
"163","ccChina","ccChina","group",63,"binomial","BGC","auc",TRUE,0.65
"164","ccChina","ccChina","group",64,"binomial","BGC","auc",TRUE,0.428571428571429
"165","ccChina","ccChina","group",65,"binomial","BGC","auc",TRUE,0.571428571428571
"166","ccChina","ccChina","group",66,"binomial","BGC","auc",TRUE,0.775
"167","ccChina","ccChina","group",67,"binomial","BGC","auc",TRUE,0.725
"168","ccChina","ccChina","group",68,"binomial","BGC","auc",FALSE,0.5
"169","ccChina","ccChina","group",69,"binomial","BGC","auc",FALSE,0.5
"170","ccChina","ccChina","group",70,"binomial","BGC","auc",TRUE,0.833333333333333
"171","ccChina","ccChina","group",71,"binomial","BGC","auc",TRUE,0.771428571428571
"172","ccChina","ccChina","group",72,"binomial","BGC","auc",FALSE,0.5
"173","ccChina","ccChina","group",73,"binomial","BGC","auc",TRUE,0.657142857142857
"174","ccChina","ccChina","group",74,"binomial","BGC","auc",TRUE,0.604166666666667
"175","ccChina","ccChina","group",75,"binomial","BGC","auc",TRUE,0.666666666666667
"176","ccChina","ccChina","group",76,"binomial","BGC","auc",TRUE,0.6
"177","ccChina","ccChina","group",77,"binomial","BGC","auc",TRUE,0.685714285714286
"178","ccChina","ccChina","group",78,"binomial","BGC","auc",FALSE,0.5
"179","ccChina","ccChina","group",79,"binomial","BGC","auc",TRUE,0.65
"180","ccChina","ccChina","group",80,"binomial","BGC","auc",FALSE,0.5
"181","ccChina","ccChina","group",81,"binomial","BGC","auc",TRUE,0.770833333333333
"182","ccChina","ccChina","group",82,"binomial","BGC","auc",FALSE,0.5
"183","ccChina","ccChina","group",83,"binomial","BGC","auc",TRUE,0.666666666666667
"184","ccChina","ccChina","group",84,"binomial","BGC","auc",TRUE,0.457142857142857
"185","ccChina","ccChina","group",85,"binomial","BGC","auc",TRUE,0.742857142857143
"186","ccChina","ccChina","group",86,"binomial","BGC","auc",FALSE,0.5
"187","ccChina","ccChina","group",87,"binomial","BGC","auc",TRUE,0.657142857142857
"188","ccChina","ccChina","group",88,"binomial","BGC","auc",TRUE,0.628571428571429
"189","ccChina","ccChina","group",89,"binomial","BGC","auc",TRUE,0.6
"190","ccChina","ccChina","group",90,"binomial","BGC","auc",TRUE,0.708333333333333
"191","ccChina","ccChina","group",91,"binomial","BGC","auc",TRUE,0.7
"192","ccChina","ccChina","group",92,"binomial","BGC","auc",TRUE,0.571428571428571
"193","ccChina","ccChina","group",93,"binomial","BGC","auc",TRUE,0.825
"194","ccChina","ccChina","group",94,"binomial","BGC","auc",FALSE,0.5
"195","ccChina","ccChina","group",95,"binomial","BGC","auc",TRUE,0.854166666666667
"196","ccChina","ccChina","group",96,"binomial","BGC","auc",TRUE,0.625
"197","ccChina","ccChina","group",97,"binomial","BGC","auc",TRUE,0.542857142857143
"198","ccChina","ccChina","group",98,"binomial","BGC","auc",TRUE,0.771428571428571
"199","ccChina","ccChina","group",99,"binomial","BGC","auc",TRUE,0.619047619047619
"200","ccChina","ccChina","group",100,"binomial","BGC","auc",TRUE,0.6
"201","ccUSA","ccUSA","group",1,"binomial","BGC","auc",TRUE,0.7
"202","ccUSA","ccUSA","group",2,"binomial","BGC","auc",TRUE,0.28
"203","ccUSA","ccUSA","group",3,"binomial","BGC","auc",TRUE,0.6
"204","ccUSA","ccUSA","group",4,"binomial","BGC","auc",TRUE,0.76
"205","ccUSA","ccUSA","group",5,"binomial","BGC","auc",TRUE,0.88
"206","ccUSA","ccUSA","group",6,"binomial","BGC","auc",TRUE,0.466666666666667
"207","ccUSA","ccUSA","group",7,"binomial","BGC","auc",TRUE,0.72
"208","ccUSA","ccUSA","group",8,"binomial","BGC","auc",TRUE,0.48
"209","ccUSA","ccUSA","group",9,"binomial","BGC","auc",TRUE,0.36
"210","ccUSA","ccUSA","group",10,"binomial","BGC","auc",TRUE,0.733333333333333
"211","ccUSA","ccUSA","group",11,"binomial","BGC","auc",TRUE,0.366666666666667
"212","ccUSA","ccUSA","group",12,"binomial","BGC","auc",TRUE,0.88
"213","ccUSA","ccUSA","group",13,"binomial","BGC","auc",TRUE,0.2
"214","ccUSA","ccUSA","group",14,"binomial","BGC","auc",TRUE,0.32
"215","ccUSA","ccUSA","group",15,"binomial","BGC","auc",TRUE,0.6
"216","ccUSA","ccUSA","group",16,"binomial","BGC","auc",TRUE,1
"217","ccUSA","ccUSA","group",17,"binomial","BGC","auc",TRUE,0.366666666666667
"218","ccUSA","ccUSA","group",18,"binomial","BGC","auc",TRUE,0.44
"219","ccUSA","ccUSA","group",19,"binomial","BGC","auc",TRUE,0.733333333333333
"220","ccUSA","ccUSA","group",20,"binomial","BGC","auc",TRUE,0.833333333333333
"221","ccUSA","ccUSA","group",21,"binomial","BGC","auc",TRUE,0.52
"222","ccUSA","ccUSA","group",22,"binomial","BGC","auc",TRUE,0.472222222222222
"223","ccUSA","ccUSA","group",23,"binomial","BGC","auc",TRUE,0.56
"224","ccUSA","ccUSA","group",24,"binomial","BGC","auc",TRUE,0.633333333333333
"225","ccUSA","ccUSA","group",25,"binomial","BGC","auc",TRUE,0.72
"226","ccUSA","ccUSA","group",26,"binomial","BGC","auc",TRUE,0.6
"227","ccUSA","ccUSA","group",27,"binomial","BGC","auc",TRUE,0.56
"228","ccUSA","ccUSA","group",28,"binomial","BGC","auc",TRUE,0.48
"229","ccUSA","ccUSA","group",29,"binomial","BGC","auc",TRUE,0.52
"230","ccUSA","ccUSA","group",30,"binomial","BGC","auc",TRUE,0.44
"231","ccUSA","ccUSA","group",31,"binomial","BGC","auc",TRUE,0.433333333333333
"232","ccUSA","ccUSA","group",32,"binomial","BGC","auc",TRUE,0.6
"233","ccUSA","ccUSA","group",33,"binomial","BGC","auc",TRUE,0.64
"234","ccUSA","ccUSA","group",34,"binomial","BGC","auc",TRUE,0.56
"235","ccUSA","ccUSA","group",35,"binomial","BGC","auc",TRUE,0.7
"236","ccUSA","ccUSA","group",36,"binomial","BGC","auc",TRUE,0.28
"237","ccUSA","ccUSA","group",37,"binomial","BGC","auc",TRUE,0.5
"238","ccUSA","ccUSA","group",38,"binomial","BGC","auc",TRUE,0.6
"239","ccUSA","ccUSA","group",39,"binomial","BGC","auc",TRUE,0.733333333333333
"240","ccUSA","ccUSA","group",40,"binomial","BGC","auc",TRUE,0.52
"241","ccUSA","ccUSA","group",41,"binomial","BGC","auc",TRUE,0.433333333333333
"242","ccUSA","ccUSA","group",42,"binomial","BGC","auc",TRUE,0.76
"243","ccUSA","ccUSA","group",43,"binomial","BGC","auc",TRUE,0.833333333333333
"244","ccUSA","ccUSA","group",44,"binomial","BGC","auc",TRUE,0.4
"245","ccUSA","ccUSA","group",45,"binomial","BGC","auc",TRUE,0.72
"246","ccUSA","ccUSA","group",46,"binomial","BGC","auc",TRUE,0.36
"247","ccUSA","ccUSA","group",47,"binomial","BGC","auc",TRUE,0.48
"248","ccUSA","ccUSA","group",48,"binomial","BGC","auc",TRUE,0.52
"249","ccUSA","ccUSA","group",49,"binomial","BGC","auc",TRUE,0.6
"250","ccUSA","ccUSA","group",50,"binomial","BGC","auc",TRUE,0.7
"251","ccUSA","ccUSA","group",51,"binomial","BGC","auc",TRUE,0.96
"252","ccUSA","ccUSA","group",52,"binomial","BGC","auc",TRUE,0.8
"253","ccUSA","ccUSA","group",53,"binomial","BGC","auc",TRUE,0.52
"254","ccUSA","ccUSA","group",54,"binomial","BGC","auc",TRUE,0.52
"255","ccUSA","ccUSA","group",55,"binomial","BGC","auc",TRUE,0.566666666666667
"256","ccUSA","ccUSA","group",56,"binomial","BGC","auc",TRUE,0.366666666666667
"257","ccUSA","ccUSA","group",57,"binomial","BGC","auc",TRUE,0.472222222222222
"258","ccUSA","ccUSA","group",58,"binomial","BGC","auc",TRUE,0.64
"259","ccUSA","ccUSA","group",59,"binomial","BGC","auc",TRUE,0.88
"260","ccUSA","ccUSA","group",60,"binomial","BGC","auc",TRUE,0.52
"261","ccUSA","ccUSA","group",61,"binomial","BGC","auc",TRUE,0.666666666666667
"262","ccUSA","ccUSA","group",62,"binomial","BGC","auc",TRUE,0.76
"263","ccUSA","ccUSA","group",63,"binomial","BGC","auc",TRUE,0.32
"264","ccUSA","ccUSA","group",64,"binomial","BGC","auc",TRUE,0.68
"265","ccUSA","ccUSA","group",65,"binomial","BGC","auc",TRUE,0.6
"266","ccUSA","ccUSA","group",66,"binomial","BGC","auc",TRUE,0.8
"267","ccUSA","ccUSA","group",67,"binomial","BGC","auc",TRUE,0.566666666666667
"268","ccUSA","ccUSA","group",68,"binomial","BGC","auc",TRUE,0.8
"269","ccUSA","ccUSA","group",69,"binomial","BGC","auc",TRUE,0.56
"270","ccUSA","ccUSA","group",70,"binomial","BGC","auc",TRUE,0.56
"271","ccUSA","ccUSA","group",71,"binomial","BGC","auc",TRUE,0.64
"272","ccUSA","ccUSA","group",72,"binomial","BGC","auc",TRUE,0.56
"273","ccUSA","ccUSA","group",73,"binomial","BGC","auc",TRUE,0.566666666666667
"274","ccUSA","ccUSA","group",74,"binomial","BGC","auc",TRUE,0.6
"275","ccUSA","ccUSA","group",75,"binomial","BGC","auc",TRUE,0.64
"276","ccUSA","ccUSA","group",76,"binomial","BGC","auc",TRUE,0.666666666666667
"277","ccUSA","ccUSA","group",77,"binomial","BGC","auc",TRUE,0.48
"278","ccUSA","ccUSA","group",78,"binomial","BGC","auc",TRUE,0.68
"279","ccUSA","ccUSA","group",79,"binomial","BGC","auc",TRUE,0.766666666666667
"280","ccUSA","ccUSA","group",80,"binomial","BGC","auc",TRUE,0.48
"281","ccUSA","ccUSA","group",81,"binomial","BGC","auc",TRUE,0.6
"282","ccUSA","ccUSA","group",82,"binomial","BGC","auc",TRUE,0.4
"283","ccUSA","ccUSA","group",83,"binomial","BGC","auc",TRUE,0.766666666666667
"284","ccUSA","ccUSA","group",84,"binomial","BGC","auc",TRUE,0.8
"285","ccUSA","ccUSA","group",85,"binomial","BGC","auc",TRUE,0.466666666666667
"286","ccUSA","ccUSA","group",86,"binomial","BGC","auc",TRUE,0.366666666666667
"287","ccUSA","ccUSA","group",87,"binomial","BGC","auc",TRUE,0.8
"288","ccUSA","ccUSA","group",88,"binomial","BGC","auc",TRUE,0.32
"289","ccUSA","ccUSA","group",89,"binomial","BGC","auc",TRUE,0.84
"290","ccUSA","ccUSA","group",90,"binomial","BGC","auc",TRUE,0.28
"291","ccUSA","ccUSA","group",91,"binomial","BGC","auc",TRUE,0.633333333333333
"292","ccUSA","ccUSA","group",92,"binomial","BGC","auc",TRUE,0.44
"293","ccUSA","ccUSA","group",93,"binomial","BGC","auc",TRUE,1
"294","ccUSA","ccUSA","group",94,"binomial","BGC","auc",TRUE,0.28
"295","ccUSA","ccUSA","group",95,"binomial","BGC","auc",TRUE,0.32
"296","ccUSA","ccUSA","group",96,"binomial","BGC","auc",TRUE,0.7
"297","ccUSA","ccUSA","group",97,"binomial","BGC","auc",TRUE,0.28
"298","ccUSA","ccUSA","group",98,"binomial","BGC","auc",TRUE,0.6
"299","ccUSA","ccUSA","group",99,"binomial","BGC","auc",TRUE,0.52
"300","ccUSA","ccUSA","group",100,"binomial","BGC","auc",TRUE,0.68
"301","ccAustria","ccChina","group",1,"binomial","BGC","auc",TRUE,0.776276276276276
"302","ccAustria","ccUSA","group",1,"binomial","BGC","auc",TRUE,0.689534023668639
"303","ccAustria","ccChina","group",2,"binomial","BGC","auc",TRUE,0.692442442442442
"304","ccAustria","ccUSA","group",2,"binomial","BGC","auc",TRUE,0.590236686390533
"305","ccAustria","ccChina","group",3,"binomial","BGC","auc",TRUE,0.797547547547548
"306","ccAustria","ccUSA","group",3,"binomial","BGC","auc",TRUE,0.682137573964497
"307","ccAustria","ccChina","group",4,"binomial","BGC","auc",TRUE,0.766016016016016
"308","ccAustria","ccUSA","group",4,"binomial","BGC","auc",TRUE,0.643676035502959
"309","ccAustria","ccChina","group",5,"binomial","BGC","auc",FALSE,0.5
"310","ccAustria","ccUSA","group",5,"binomial","BGC","auc",TRUE,0.590236686390533
"311","ccAustria","ccChina","group",6,"binomial","BGC","auc",FALSE,0.5
"312","ccAustria","ccUSA","group",6,"binomial","BGC","auc",TRUE,0.638128698224852
"313","ccAustria","ccChina","group",7,"binomial","BGC","auc",FALSE,0.5
"314","ccAustria","ccUSA","group",7,"binomial","BGC","auc",TRUE,0.630547337278107
"315","ccAustria","ccChina","group",8,"binomial","BGC","auc",FALSE,0.5
"316","ccAustria","ccUSA","group",8,"binomial","BGC","auc",TRUE,0.590236686390533
"317","ccAustria","ccChina","group",9,"binomial","BGC","auc",TRUE,0.789289289289289
"318","ccAustria","ccUSA","group",9,"binomial","BGC","auc",TRUE,0.660318047337278
"319","ccAustria","ccChina","group",10,"binomial","BGC","auc",TRUE,0.781781781781782
"320","ccAustria","ccUSA","group",10,"binomial","BGC","auc",FALSE,0.5
"321","ccAustria","ccChina","group",11,"binomial","BGC","auc",FALSE,0.5
"322","ccAustria","ccUSA","group",11,"binomial","BGC","auc",FALSE,0.5
"323","ccAustria","ccChina","group",12,"binomial","BGC","auc",TRUE,0.692442442442442
"324","ccAustria","ccUSA","group",12,"binomial","BGC","auc",TRUE,0.590236686390533
"325","ccAustria","ccChina","group",13,"binomial","BGC","auc",TRUE,0.692442442442442
"326","ccAustria","ccUSA","group",13,"binomial","BGC","auc",TRUE,0.590236686390533
"327","ccAustria","ccChina","group",14,"binomial","BGC","auc",TRUE,0.786786786786787
"328","ccAustria","ccUSA","group",14,"binomial","BGC","auc",TRUE,0.726331360946746
"329","ccAustria","ccChina","group",15,"binomial","BGC","auc",TRUE,0.775275275275275
"330","ccAustria","ccUSA","group",15,"binomial","BGC","auc",TRUE,0.590236686390533
"331","ccAustria","ccChina","group",16,"binomial","BGC","auc",FALSE,0.5
"332","ccAustria","ccUSA","group",16,"binomial","BGC","auc",TRUE,0.590236686390533
"333","ccAustria","ccChina","group",17,"binomial","BGC","auc",FALSE,0.5
"334","ccAustria","ccUSA","group",17,"binomial","BGC","auc",TRUE,0.629068047337278
"335","ccAustria","ccChina","group",18,"binomial","BGC","auc",TRUE,0.692442442442442
"336","ccAustria","ccUSA","group",18,"binomial","BGC","auc",TRUE,0.590236686390533
"337","ccAustria","ccChina","group",19,"binomial","BGC","auc",FALSE,0.5
"338","ccAustria","ccUSA","group",19,"binomial","BGC","auc",FALSE,0.5
"339","ccAustria","ccChina","group",20,"binomial","BGC","auc",FALSE,0.5
"340","ccAustria","ccUSA","group",20,"binomial","BGC","auc",TRUE,0.629437869822485
"341","ccAustria","ccChina","group",21,"binomial","BGC","auc",FALSE,0.5
